town,date,variable,value,townVariable
ashkelon,2020-03-30,casesMA7,1.1428571428571428,ashkelon casesMA7
be'er-sheva,2020-03-30,casesMA7,0.8571428571428571,be'er-sheva casesMA7
tlv,2020-03-30,casesMA7,1.5714285714285714,tlv casesMA7
israel,2020-03-31,casesMA7,26.428571428571427,israel casesMA7
petach tikva,2020-03-31,casesMA7,0.14285714285714285,petach tikva casesMA7
haifa,2020-03-31,casesMA7,0.8333333333333334,haifa casesMA7
jerusalem,2020-03-31,casesMA7,12.285714285714286,jerusalem casesMA7
kinneret,2020-03-31,casesMA7,1.8571428571428572,kinneret casesMA7
tzfat,2020-03-31,casesMA7,1,tzfat casesMA7
yizrael,2020-03-31,casesMA7,0,yizrael casesMA7
ashkelon,2020-03-31,casesMA7,0.8571428571428571,ashkelon casesMA7
be'er-sheva,2020-03-31,casesMA7,0.8571428571428571,be'er-sheva casesMA7
tlv,2020-03-31,casesMA7,1.7142857142857142,tlv casesMA7
israel,2020-04-01,casesMA7,28,israel casesMA7
petach tikva,2020-04-01,casesMA7,0.14285714285714285,petach tikva casesMA7
haifa,2020-04-01,casesMA7,0.7142857142857143,haifa casesMA7
jerusalem,2020-04-01,casesMA7,15,jerusalem casesMA7
kinneret,2020-04-01,casesMA7,1.4285714285714286,kinneret casesMA7
tzfat,2020-04-01,casesMA7,0.8571428571428571,tzfat casesMA7
yizrael,2020-04-01,casesMA7,0,yizrael casesMA7
ashkelon,2020-04-01,casesMA7,1,ashkelon casesMA7
be'er-sheva,2020-04-01,casesMA7,1,be'er-sheva casesMA7
tlv,2020-04-01,casesMA7,1.8571428571428572,tlv casesMA7
israel,2020-04-02,casesMA7,28.714285714285715,israel casesMA7
petach tikva,2020-04-02,casesMA7,0.14285714285714285,petach tikva casesMA7
haifa,2020-04-02,casesMA7,0.7142857142857143,haifa casesMA7
jerusalem,2020-04-02,casesMA7,15.142857142857142,jerusalem casesMA7
kinneret,2020-04-02,casesMA7,2.2857142857142856,kinneret casesMA7
tzfat,2020-04-02,casesMA7,0.42857142857142855,tzfat casesMA7
yizrael,2020-04-02,casesMA7,0,yizrael casesMA7
ashkelon,2020-04-02,casesMA7,0.8571428571428571,ashkelon casesMA7
be'er-sheva,2020-04-02,casesMA7,0.8571428571428571,be'er-sheva casesMA7
tlv,2020-04-02,casesMA7,1.8571428571428572,tlv casesMA7
israel,2020-04-03,casesMA7,33,israel casesMA7
petach tikva,2020-04-03,casesMA7,0,petach tikva casesMA7
haifa,2020-04-03,casesMA7,0.5714285714285714,haifa casesMA7
jerusalem,2020-04-03,casesMA7,15.142857142857142,jerusalem casesMA7
kinneret,2020-04-03,casesMA7,2.142857142857143,kinneret casesMA7
tzfat,2020-04-03,casesMA7,0.42857142857142855,tzfat casesMA7
yizrael,2020-04-03,casesMA7,0.25,yizrael casesMA7
ashkelon,2020-04-03,casesMA7,0.7142857142857143,ashkelon casesMA7
be'er-sheva,2020-04-03,casesMA7,0.7142857142857143,be'er-sheva casesMA7
tlv,2020-04-03,casesMA7,1.5714285714285714,tlv casesMA7
israel,2020-04-04,casesMA7,35.57142857142857,israel casesMA7
hasharon,2020-04-04,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-04,casesMA7,0,petach tikva casesMA7
haifa,2020-04-04,casesMA7,0.7142857142857143,haifa casesMA7
jerusalem,2020-04-04,casesMA7,17.714285714285715,jerusalem casesMA7
kinneret,2020-04-04,casesMA7,2.142857142857143,kinneret casesMA7
tzfat,2020-04-04,casesMA7,0.2857142857142857,tzfat casesMA7
yizrael,2020-04-04,casesMA7,0.2,yizrael casesMA7
ashkelon,2020-04-04,casesMA7,0.7142857142857143,ashkelon casesMA7
be'er-sheva,2020-04-04,casesMA7,0.7142857142857143,be'er-sheva casesMA7
tlv,2020-04-04,casesMA7,1.5714285714285714,tlv casesMA7
israel,2020-04-05,casesMA7,40.857142857142854,israel casesMA7
hasharon,2020-04-05,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-05,casesMA7,0.14285714285714285,petach tikva casesMA7
haifa,2020-04-05,casesMA7,0.7142857142857143,haifa casesMA7
jerusalem,2020-04-05,casesMA7,22.428571428571427,jerusalem casesMA7
kinneret,2020-04-05,casesMA7,2.2857142857142856,kinneret casesMA7
tzfat,2020-04-05,casesMA7,0.14285714285714285,tzfat casesMA7
yizrael,2020-04-05,casesMA7,0.16666666666666666,yizrael casesMA7
ashkelon,2020-04-05,casesMA7,0.8571428571428571,ashkelon casesMA7
be'er-sheva,2020-04-05,casesMA7,0.5714285714285714,be'er-sheva casesMA7
tlv,2020-04-05,casesMA7,1.2857142857142858,tlv casesMA7
israel,2020-04-06,casesMA7,40.714285714285715,israel casesMA7
hasharon,2020-04-06,casesMA7,0.3333333333333333,hasharon casesMA7
petach tikva,2020-04-06,casesMA7,0.14285714285714285,petach tikva casesMA7
haifa,2020-04-06,casesMA7,0.5714285714285714,haifa casesMA7
jerusalem,2020-04-06,casesMA7,30.428571428571427,jerusalem casesMA7
kinneret,2020-04-06,casesMA7,2.7142857142857144,kinneret casesMA7
tzfat,2020-04-06,casesMA7,0.2857142857142857,tzfat casesMA7
yizrael,2020-04-06,casesMA7,0.14285714285714285,yizrael casesMA7
ashkelon,2020-04-06,casesMA7,0.7142857142857143,ashkelon casesMA7
be'er-sheva,2020-04-06,casesMA7,0.42857142857142855,be'er-sheva casesMA7
tlv,2020-04-06,casesMA7,1.7142857142857142,tlv casesMA7
israel,2020-04-07,casesMA7,44,israel casesMA7
hasharon,2020-04-07,casesMA7,0.25,hasharon casesMA7
petach tikva,2020-04-07,casesMA7,0.2857142857142857,petach tikva casesMA7
haifa,2020-04-07,casesMA7,0.5714285714285714,haifa casesMA7
jerusalem,2020-04-07,casesMA7,35.857142857142854,jerusalem casesMA7
kinneret,2020-04-07,casesMA7,2.2857142857142856,kinneret casesMA7
tzfat,2020-04-07,casesMA7,0.42857142857142855,tzfat casesMA7
yizrael,2020-04-07,casesMA7,0.2857142857142857,yizrael casesMA7
ashkelon,2020-04-07,casesMA7,0.8571428571428571,ashkelon casesMA7
be'er-sheva,2020-04-07,casesMA7,0.5714285714285714,be'er-sheva casesMA7
tlv,2020-04-07,casesMA7,1.7142857142857142,tlv casesMA7
israel,2020-04-08,casesMA7,46.857142857142854,israel casesMA7
hasharon,2020-04-08,casesMA7,0.2,hasharon casesMA7
petach tikva,2020-04-08,casesMA7,0.2857142857142857,petach tikva casesMA7
haifa,2020-04-08,casesMA7,1.1428571428571428,haifa casesMA7
jerusalem,2020-04-08,casesMA7,38,jerusalem casesMA7
kinneret,2020-04-08,casesMA7,2.4285714285714284,kinneret casesMA7
tzfat,2020-04-08,casesMA7,0.7142857142857143,tzfat casesMA7
yizrael,2020-04-08,casesMA7,0.2857142857142857,yizrael casesMA7
ashkelon,2020-04-08,casesMA7,0.5714285714285714,ashkelon casesMA7
be'er-sheva,2020-04-08,casesMA7,0.5714285714285714,be'er-sheva casesMA7
tlv,2020-04-08,casesMA7,1.5714285714285714,tlv casesMA7
israel,2020-04-09,casesMA7,49.57142857142857,israel casesMA7
hasharon,2020-04-09,casesMA7,0.16666666666666666,hasharon casesMA7
petach tikva,2020-04-09,casesMA7,0.42857142857142855,petach tikva casesMA7
haifa,2020-04-09,casesMA7,1.1428571428571428,haifa casesMA7
jerusalem,2020-04-09,casesMA7,40.857142857142854,jerusalem casesMA7
kinneret,2020-04-09,casesMA7,2.142857142857143,kinneret casesMA7
tzfat,2020-04-09,casesMA7,0.7142857142857143,tzfat casesMA7
yizrael,2020-04-09,casesMA7,0.2857142857142857,yizrael casesMA7
ashkelon,2020-04-09,casesMA7,1,ashkelon casesMA7
be'er-sheva,2020-04-09,casesMA7,0.5714285714285714,be'er-sheva casesMA7
tlv,2020-04-09,casesMA7,1.4285714285714286,tlv casesMA7
israel,2020-04-10,casesMA7,51.57142857142857,israel casesMA7
hasharon,2020-04-10,casesMA7,0.14285714285714285,hasharon casesMA7
petach tikva,2020-04-10,casesMA7,0.42857142857142855,petach tikva casesMA7
haifa,2020-04-10,casesMA7,1.2857142857142858,haifa casesMA7
jerusalem,2020-04-10,casesMA7,43,jerusalem casesMA7
kinneret,2020-04-10,casesMA7,2.857142857142857,kinneret casesMA7
tzfat,2020-04-10,casesMA7,1,tzfat casesMA7
yizrael,2020-04-10,casesMA7,0.42857142857142855,yizrael casesMA7
ashkelon,2020-04-10,casesMA7,1,ashkelon casesMA7
be'er-sheva,2020-04-10,casesMA7,0.2857142857142857,be'er-sheva casesMA7
tlv,2020-04-10,casesMA7,1.2857142857142858,tlv casesMA7
israel,2020-04-11,casesMA7,44.285714285714285,israel casesMA7
hasharon,2020-04-11,casesMA7,0.14285714285714285,hasharon casesMA7
petach tikva,2020-04-11,casesMA7,0.5714285714285714,petach tikva casesMA7
haifa,2020-04-11,casesMA7,1.1428571428571428,haifa casesMA7
jerusalem,2020-04-11,casesMA7,42.42857142857143,jerusalem casesMA7
kinneret,2020-04-11,casesMA7,2.857142857142857,kinneret casesMA7
tzfat,2020-04-11,casesMA7,1.1428571428571428,tzfat casesMA7
yizrael,2020-04-11,casesMA7,0.42857142857142855,yizrael casesMA7
ashkelon,2020-04-11,casesMA7,1.1428571428571428,ashkelon casesMA7
be'er-sheva,2020-04-11,casesMA7,0.2857142857142857,be'er-sheva casesMA7
tlv,2020-04-11,casesMA7,1.2857142857142858,tlv casesMA7
israel,2020-04-12,casesMA7,46.285714285714285,israel casesMA7
hasharon,2020-04-12,casesMA7,0.14285714285714285,hasharon casesMA7
petach tikva,2020-04-12,casesMA7,0.5714285714285714,petach tikva casesMA7
haifa,2020-04-12,casesMA7,1,haifa casesMA7
jerusalem,2020-04-12,casesMA7,40.857142857142854,jerusalem casesMA7
kinneret,2020-04-12,casesMA7,2.7142857142857144,kinneret casesMA7
tzfat,2020-04-12,casesMA7,1.1428571428571428,tzfat casesMA7
yizrael,2020-04-12,casesMA7,0.42857142857142855,yizrael casesMA7
ashkelon,2020-04-12,casesMA7,1,ashkelon casesMA7
be'er-sheva,2020-04-12,casesMA7,0.2857142857142857,be'er-sheva casesMA7
tlv,2020-04-12,casesMA7,1.4285714285714286,tlv casesMA7
israel,2020-04-13,casesMA7,50.42857142857143,israel casesMA7
hasharon,2020-04-13,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-13,casesMA7,0.5714285714285714,petach tikva casesMA7
haifa,2020-04-13,casesMA7,1.2857142857142858,haifa casesMA7
jerusalem,2020-04-13,casesMA7,39,jerusalem casesMA7
kinneret,2020-04-13,casesMA7,2.2857142857142856,kinneret casesMA7
tzfat,2020-04-13,casesMA7,1,tzfat casesMA7
yizrael,2020-04-13,casesMA7,0.42857142857142855,yizrael casesMA7
ashkelon,2020-04-13,casesMA7,0.8571428571428571,ashkelon casesMA7
be'er-sheva,2020-04-13,casesMA7,0.2857142857142857,be'er-sheva casesMA7
tlv,2020-04-13,casesMA7,1.1428571428571428,tlv casesMA7
israel,2020-04-14,casesMA7,55.57142857142857,israel casesMA7
hasharon,2020-04-14,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-14,casesMA7,0.5714285714285714,petach tikva casesMA7
haifa,2020-04-14,casesMA7,1.4285714285714286,haifa casesMA7
jerusalem,2020-04-14,casesMA7,35.857142857142854,jerusalem casesMA7
kinneret,2020-04-14,casesMA7,2.5714285714285716,kinneret casesMA7
tzfat,2020-04-14,casesMA7,0.8571428571428571,tzfat casesMA7
yizrael,2020-04-14,casesMA7,0.2857142857142857,yizrael casesMA7
ashkelon,2020-04-14,casesMA7,0.8571428571428571,ashkelon casesMA7
be'er-sheva,2020-04-14,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-14,casesMA7,0.8571428571428571,tlv casesMA7
israel,2020-04-15,casesMA7,52.285714285714285,israel casesMA7
hasharon,2020-04-15,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-15,casesMA7,0.5714285714285714,petach tikva casesMA7
haifa,2020-04-15,casesMA7,0.8571428571428571,haifa casesMA7
jerusalem,2020-04-15,casesMA7,36.857142857142854,jerusalem casesMA7
kinneret,2020-04-15,casesMA7,2.4285714285714284,kinneret casesMA7
tzfat,2020-04-15,casesMA7,0.5714285714285714,tzfat casesMA7
yizrael,2020-04-15,casesMA7,0.2857142857142857,yizrael casesMA7
ashkelon,2020-04-15,casesMA7,0.8571428571428571,ashkelon casesMA7
be'er-sheva,2020-04-15,casesMA7,0,be'er-sheva casesMA7
tlv,2020-04-15,casesMA7,0.7142857142857143,tlv casesMA7
israel,2020-04-16,casesMA7,54,israel casesMA7
hasharon,2020-04-16,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-16,casesMA7,0.42857142857142855,petach tikva casesMA7
haifa,2020-04-16,casesMA7,0.7142857142857143,haifa casesMA7
jerusalem,2020-04-16,casesMA7,37.42857142857143,jerusalem casesMA7
kinneret,2020-04-16,casesMA7,1.7142857142857142,kinneret casesMA7
tzfat,2020-04-16,casesMA7,0.42857142857142855,tzfat casesMA7
yizrael,2020-04-16,casesMA7,0.2857142857142857,yizrael casesMA7
ashkelon,2020-04-16,casesMA7,0.5714285714285714,ashkelon casesMA7
be'er-sheva,2020-04-16,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-16,casesMA7,0.5714285714285714,tlv casesMA7
israel,2020-04-17,casesMA7,56,israel casesMA7
hasharon,2020-04-17,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-17,casesMA7,0.42857142857142855,petach tikva casesMA7
haifa,2020-04-17,casesMA7,0.5714285714285714,haifa casesMA7
jerusalem,2020-04-17,casesMA7,35.42857142857143,jerusalem casesMA7
kinneret,2020-04-17,casesMA7,1.2857142857142858,kinneret casesMA7
tzfat,2020-04-17,casesMA7,0.14285714285714285,tzfat casesMA7
yizrael,2020-04-17,casesMA7,0,yizrael casesMA7
ashkelon,2020-04-17,casesMA7,0.7142857142857143,ashkelon casesMA7
be'er-sheva,2020-04-17,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-17,casesMA7,0.8571428571428571,tlv casesMA7
israel,2020-04-18,casesMA7,69.57142857142857,israel casesMA7
hasharon,2020-04-18,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-18,casesMA7,0.5714285714285714,petach tikva casesMA7
haifa,2020-04-18,casesMA7,0.5714285714285714,haifa casesMA7
jerusalem,2020-04-18,casesMA7,36.42857142857143,jerusalem casesMA7
kinneret,2020-04-18,casesMA7,1,kinneret casesMA7
tzfat,2020-04-18,casesMA7,0,tzfat casesMA7
yizrael,2020-04-18,casesMA7,0,yizrael casesMA7
ashkelon,2020-04-18,casesMA7,0.42857142857142855,ashkelon casesMA7
be'er-sheva,2020-04-18,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-18,casesMA7,0.8571428571428571,tlv casesMA7
israel,2020-04-19,casesMA7,72.28571428571429,israel casesMA7
hasharon,2020-04-19,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-19,casesMA7,0.42857142857142855,petach tikva casesMA7
haifa,2020-04-19,casesMA7,0.5714285714285714,haifa casesMA7
jerusalem,2020-04-19,casesMA7,34,jerusalem casesMA7
kinneret,2020-04-19,casesMA7,1,kinneret casesMA7
tzfat,2020-04-19,casesMA7,0,tzfat casesMA7
yizrael,2020-04-19,casesMA7,0,yizrael casesMA7
ashkelon,2020-04-19,casesMA7,0.42857142857142855,ashkelon casesMA7
be'er-sheva,2020-04-19,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-19,casesMA7,0.7142857142857143,tlv casesMA7
israel,2020-04-20,casesMA7,79.28571428571429,israel casesMA7
hasharon,2020-04-20,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-20,casesMA7,0.42857142857142855,petach tikva casesMA7
haifa,2020-04-20,casesMA7,0.2857142857142857,haifa casesMA7
jerusalem,2020-04-20,casesMA7,27.571428571428573,jerusalem casesMA7
kinneret,2020-04-20,casesMA7,1.1428571428571428,kinneret casesMA7
tzfat,2020-04-20,casesMA7,0,tzfat casesMA7
yizrael,2020-04-20,casesMA7,0,yizrael casesMA7
ashkelon,2020-04-20,casesMA7,0.42857142857142855,ashkelon casesMA7
be'er-sheva,2020-04-20,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-20,casesMA7,0.42857142857142855,tlv casesMA7
israel,2020-04-21,casesMA7,76.42857142857143,israel casesMA7
hasharon,2020-04-21,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-21,casesMA7,0.2857142857142857,petach tikva casesMA7
haifa,2020-04-21,casesMA7,0,haifa casesMA7
jerusalem,2020-04-21,casesMA7,25,jerusalem casesMA7
kinneret,2020-04-21,casesMA7,0.7142857142857143,kinneret casesMA7
tzfat,2020-04-21,casesMA7,0,tzfat casesMA7
yizrael,2020-04-21,casesMA7,0,yizrael casesMA7
ashkelon,2020-04-21,casesMA7,0.2857142857142857,ashkelon casesMA7
be'er-sheva,2020-04-21,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-21,casesMA7,0.2857142857142857,tlv casesMA7
israel,2020-04-22,casesMA7,96,israel casesMA7
hasharon,2020-04-22,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-22,casesMA7,0.2857142857142857,petach tikva casesMA7
haifa,2020-04-22,casesMA7,0.14285714285714285,haifa casesMA7
jerusalem,2020-04-22,casesMA7,22,jerusalem casesMA7
kinneret,2020-04-22,casesMA7,0.5714285714285714,kinneret casesMA7
tzfat,2020-04-22,casesMA7,0,tzfat casesMA7
yizrael,2020-04-22,casesMA7,0,yizrael casesMA7
ashkelon,2020-04-22,casesMA7,0.2857142857142857,ashkelon casesMA7
be'er-sheva,2020-04-22,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-22,casesMA7,0.2857142857142857,tlv casesMA7
israel,2020-04-23,casesMA7,105,israel casesMA7
hasharon,2020-04-23,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-23,casesMA7,0.2857142857142857,petach tikva casesMA7
haifa,2020-04-23,casesMA7,0.14285714285714285,haifa casesMA7
jerusalem,2020-04-23,casesMA7,18.428571428571427,jerusalem casesMA7
kinneret,2020-04-23,casesMA7,0.42857142857142855,kinneret casesMA7
tzfat,2020-04-23,casesMA7,0,tzfat casesMA7
yizrael,2020-04-23,casesMA7,0.14285714285714285,yizrael casesMA7
ashkelon,2020-04-23,casesMA7,0.14285714285714285,ashkelon casesMA7
be'er-sheva,2020-04-23,casesMA7,0,be'er-sheva casesMA7
tlv,2020-04-23,casesMA7,0.2857142857142857,tlv casesMA7
israel,2020-04-24,casesMA7,110.42857142857143,israel casesMA7
hasharon,2020-04-24,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-24,casesMA7,0.2857142857142857,petach tikva casesMA7
haifa,2020-04-24,casesMA7,0.14285714285714285,haifa casesMA7
jerusalem,2020-04-24,casesMA7,17.285714285714285,jerusalem casesMA7
kinneret,2020-04-24,casesMA7,0.14285714285714285,kinneret casesMA7
tzfat,2020-04-24,casesMA7,0,tzfat casesMA7
yizrael,2020-04-24,casesMA7,0.14285714285714285,yizrael casesMA7
ashkelon,2020-04-24,casesMA7,0,ashkelon casesMA7
be'er-sheva,2020-04-24,casesMA7,0,be'er-sheva casesMA7
tlv,2020-04-24,casesMA7,0,tlv casesMA7
israel,2020-04-25,casesMA7,127.14285714285714,israel casesMA7
hasharon,2020-04-25,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-25,casesMA7,0,petach tikva casesMA7
haifa,2020-04-25,casesMA7,0.14285714285714285,haifa casesMA7
jerusalem,2020-04-25,casesMA7,13,jerusalem casesMA7
kinneret,2020-04-25,casesMA7,0.14285714285714285,kinneret casesMA7
tzfat,2020-04-25,casesMA7,0,tzfat casesMA7
yizrael,2020-04-25,casesMA7,0.14285714285714285,yizrael casesMA7
ashkelon,2020-04-25,casesMA7,0,ashkelon casesMA7
be'er-sheva,2020-04-25,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-25,casesMA7,0,tlv casesMA7
israel,2020-04-26,casesMA7,140.57142857142858,israel casesMA7
hasharon,2020-04-26,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-26,casesMA7,0,petach tikva casesMA7
haifa,2020-04-26,casesMA7,0.14285714285714285,haifa casesMA7
jerusalem,2020-04-26,casesMA7,12.428571428571429,jerusalem casesMA7
kinneret,2020-04-26,casesMA7,0.14285714285714285,kinneret casesMA7
tzfat,2020-04-26,casesMA7,0,tzfat casesMA7
yizrael,2020-04-26,casesMA7,0.14285714285714285,yizrael casesMA7
ashkelon,2020-04-26,casesMA7,0,ashkelon casesMA7
be'er-sheva,2020-04-26,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-26,casesMA7,0,tlv casesMA7
israel,2020-04-27,casesMA7,143.71428571428572,israel casesMA7
hasharon,2020-04-27,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-27,casesMA7,0.14285714285714285,petach tikva casesMA7
haifa,2020-04-27,casesMA7,0.14285714285714285,haifa casesMA7
jerusalem,2020-04-27,casesMA7,11.285714285714286,jerusalem casesMA7
kinneret,2020-04-27,casesMA7,0,kinneret casesMA7
tzfat,2020-04-27,casesMA7,0,tzfat casesMA7
yizrael,2020-04-27,casesMA7,0.14285714285714285,yizrael casesMA7
ashkelon,2020-04-27,casesMA7,0,ashkelon casesMA7
be'er-sheva,2020-04-27,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-27,casesMA7,0.2857142857142857,tlv casesMA7
israel,2020-04-28,casesMA7,167.57142857142858,israel casesMA7
hasharon,2020-04-28,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-28,casesMA7,0.14285714285714285,petach tikva casesMA7
haifa,2020-04-28,casesMA7,0.14285714285714285,haifa casesMA7
jerusalem,2020-04-28,casesMA7,10,jerusalem casesMA7
kinneret,2020-04-28,casesMA7,0,kinneret casesMA7
tzfat,2020-04-28,casesMA7,0,tzfat casesMA7
yizrael,2020-04-28,casesMA7,0.14285714285714285,yizrael casesMA7
ashkelon,2020-04-28,casesMA7,0,ashkelon casesMA7
be'er-sheva,2020-04-28,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-28,casesMA7,0.42857142857142855,tlv casesMA7
israel,2020-04-29,casesMA7,170.14285714285714,israel casesMA7
hasharon,2020-04-29,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-29,casesMA7,0.14285714285714285,petach tikva casesMA7
haifa,2020-04-29,casesMA7,0,haifa casesMA7
jerusalem,2020-04-29,casesMA7,6.142857142857143,jerusalem casesMA7
kinneret,2020-04-29,casesMA7,0.14285714285714285,kinneret casesMA7
tzfat,2020-04-29,casesMA7,0,tzfat casesMA7
yizrael,2020-04-29,casesMA7,0.14285714285714285,yizrael casesMA7
ashkelon,2020-04-29,casesMA7,0,ashkelon casesMA7
be'er-sheva,2020-04-29,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-29,casesMA7,0.5714285714285714,tlv casesMA7
israel,2020-04-30,casesMA7,199.57142857142858,israel casesMA7
hasharon,2020-04-30,casesMA7,0,hasharon casesMA7
petach tikva,2020-04-30,casesMA7,0.14285714285714285,petach tikva casesMA7
haifa,2020-04-30,casesMA7,0,haifa casesMA7
jerusalem,2020-04-30,casesMA7,5,jerusalem casesMA7
kinneret,2020-04-30,casesMA7,0.14285714285714285,kinneret casesMA7
tzfat,2020-04-30,casesMA7,0,tzfat casesMA7
yizrael,2020-04-30,casesMA7,0,yizrael casesMA7
ashkelon,2020-04-30,casesMA7,0,ashkelon casesMA7
be'er-sheva,2020-04-30,casesMA7,0.14285714285714285,be'er-sheva casesMA7
tlv,2020-04-30,casesMA7,0.7142857142857143,tlv casesMA7
israel,2020-05-01,casesMA7,206.14285714285714,israel casesMA7
hasharon,2020-05-01,casesMA7,0,hasharon casesMA7
petach tikva,2020-05-01,casesMA7,0.14285714285714285,petach tikva casesMA7
haifa,2020-05-01,casesMA7,0.14285714285714285,haifa casesMA7
jerusalem,2020-05-01,casesMA7,3.7142857142857144,jerusalem casesMA7
