town,date,variable,value,townVariable
עפולה,2020-07-07,casesMA7,0.14285714285714285,עפולה casesMA7
אשקלון,2020-07-07,casesMA7,0.7142857142857143,אשקלון casesMA7
באר שבע,2020-07-07,casesMA7,2.4285714285714284,באר שבע casesMA7
תל אביב-יפו,2020-07-07,casesMA7,12.714285714285714,תל אביב-יפו casesMA7
ישראל,2020-07-08,casesMA7,153,ישראל casesMA7
נתניה,2020-07-08,casesMA7,2.4285714285714284,נתניה casesMA7
פתח תקווה,2020-07-08,casesMA7,4.714285714285714,פתח תקווה casesMA7
רמלה,2020-07-08,casesMA7,3.142857142857143,רמלה casesMA7
רחובות,2020-07-08,casesMA7,1.4285714285714286,רחובות casesMA7
חדרה,2020-07-08,casesMA7,0.7142857142857143,חדרה casesMA7
חיפה,2020-07-08,casesMA7,1.5714285714285714,חיפה casesMA7
ירושלים,2020-07-08,casesMA7,61.42857142857143,ירושלים casesMA7
עכו,2020-07-08,casesMA7,0.42857142857142855,עכו casesMA7
טבריה,2020-07-08,casesMA7,1.2857142857142858,טבריה casesMA7
צפת,2020-07-08,casesMA7,0.14285714285714285,צפת casesMA7
עפולה,2020-07-08,casesMA7,0.14285714285714285,עפולה casesMA7
אשקלון,2020-07-08,casesMA7,1.2857142857142858,אשקלון casesMA7
באר שבע,2020-07-08,casesMA7,2.4285714285714284,באר שבע casesMA7
תל אביב-יפו,2020-07-08,casesMA7,12.428571428571429,תל אביב-יפו casesMA7
ישראל,2020-07-09,casesMA7,163.71428571428572,ישראל casesMA7
נתניה,2020-07-09,casesMA7,2.2857142857142856,נתניה casesMA7
פתח תקווה,2020-07-09,casesMA7,4.571428571428571,פתח תקווה casesMA7
רמלה,2020-07-09,casesMA7,3.4285714285714284,רמלה casesMA7
רחובות,2020-07-09,casesMA7,2,רחובות casesMA7
חדרה,2020-07-09,casesMA7,0.7142857142857143,חדרה casesMA7
חיפה,2020-07-09,casesMA7,1.2857142857142858,חיפה casesMA7
ירושלים,2020-07-09,casesMA7,66.42857142857143,ירושלים casesMA7
עכו,2020-07-09,casesMA7,0.42857142857142855,עכו casesMA7
טבריה,2020-07-09,casesMA7,0.5714285714285714,טבריה casesMA7
צפת,2020-07-09,casesMA7,0.2857142857142857,צפת casesMA7
עפולה,2020-07-09,casesMA7,0.2857142857142857,עפולה casesMA7
אשקלון,2020-07-09,casesMA7,1.2857142857142858,אשקלון casesMA7
באר שבע,2020-07-09,casesMA7,2.142857142857143,באר שבע casesMA7
תל אביב-יפו,2020-07-09,casesMA7,13.142857142857142,תל אביב-יפו casesMA7
ישראל,2020-07-10,casesMA7,191.57142857142858,ישראל casesMA7
נתניה,2020-07-10,casesMA7,2.2857142857142856,נתניה casesMA7
פתח תקווה,2020-07-10,casesMA7,4.285714285714286,פתח תקווה casesMA7
רמלה,2020-07-10,casesMA7,3.4285714285714284,רמלה casesMA7
רחובות,2020-07-10,casesMA7,2.4285714285714284,רחובות casesMA7
חדרה,2020-07-10,casesMA7,0.7142857142857143,חדרה casesMA7
חיפה,2020-07-10,casesMA7,1.4285714285714286,חיפה casesMA7
ירושלים,2020-07-10,casesMA7,70.14285714285714,ירושלים casesMA7
עכו,2020-07-10,casesMA7,0.5714285714285714,עכו casesMA7
טבריה,2020-07-10,casesMA7,0.2857142857142857,טבריה casesMA7
צפת,2020-07-10,casesMA7,0.14285714285714285,צפת casesMA7
עפולה,2020-07-10,casesMA7,0.2857142857142857,עפולה casesMA7
אשקלון,2020-07-10,casesMA7,1.7142857142857142,אשקלון casesMA7
באר שבע,2020-07-10,casesMA7,2.4285714285714284,באר שבע casesMA7
תל אביב-יפו,2020-07-10,casesMA7,10.714285714285714,תל אביב-יפו casesMA7
ישראל,2020-07-11,casesMA7,166,ישראל casesMA7
נתניה,2020-07-11,casesMA7,1.8571428571428572,נתניה casesMA7
פתח תקווה,2020-07-11,casesMA7,4.285714285714286,פתח תקווה casesMA7
רמלה,2020-07-11,casesMA7,2.7142857142857144,רמלה casesMA7
רחובות,2020-07-11,casesMA7,2.5714285714285716,רחובות casesMA7
חדרה,2020-07-11,casesMA7,0.42857142857142855,חדרה casesMA7
חיפה,2020-07-11,casesMA7,1.5714285714285714,חיפה casesMA7
ירושלים,2020-07-11,casesMA7,72.57142857142857,ירושלים casesMA7
עכו,2020-07-11,casesMA7,0.42857142857142855,עכו casesMA7
טבריה,2020-07-11,casesMA7,0.2857142857142857,טבריה casesMA7
צפת,2020-07-11,casesMA7,0.14285714285714285,צפת casesMA7
עפולה,2020-07-11,casesMA7,0.2857142857142857,עפולה casesMA7
אשקלון,2020-07-11,casesMA7,1.7142857142857142,אשקלון casesMA7
באר שבע,2020-07-11,casesMA7,2.5714285714285716,באר שבע casesMA7
תל אביב-יפו,2020-07-11,casesMA7,10.857142857142858,תל אביב-יפו casesMA7
ישראל,2020-07-12,casesMA7,131.85714285714286,ישראל casesMA7
נתניה,2020-07-12,casesMA7,1.7142857142857142,נתניה casesMA7
פתח תקווה,2020-07-12,casesMA7,3.857142857142857,פתח תקווה casesMA7
רמלה,2020-07-12,casesMA7,2.7142857142857144,רמלה casesMA7
רחובות,2020-07-12,casesMA7,3,רחובות casesMA7
חדרה,2020-07-12,casesMA7,0.2857142857142857,חדרה casesMA7
חיפה,2020-07-12,casesMA7,1.5714285714285714,חיפה casesMA7
ירושלים,2020-07-12,casesMA7,81.14285714285714,ירושלים casesMA7
עכו,2020-07-12,casesMA7,0.5714285714285714,עכו casesMA7
טבריה,2020-07-12,casesMA7,0.2857142857142857,טבריה casesMA7
צפת,2020-07-12,casesMA7,0.14285714285714285,צפת casesMA7
עפולה,2020-07-12,casesMA7,0.2857142857142857,עפולה casesMA7
אשקלון,2020-07-12,casesMA7,2.4285714285714284,אשקלון casesMA7
באר שבע,2020-07-12,casesMA7,2.5714285714285716,באר שבע casesMA7
תל אביב-יפו,2020-07-12,casesMA7,10.142857142857142,תל אביב-יפו casesMA7
ישראל,2020-07-13,casesMA7,121.42857142857143,ישראל casesMA7
נתניה,2020-07-13,casesMA7,1.5714285714285714,נתניה casesMA7
פתח תקווה,2020-07-13,casesMA7,3.857142857142857,פתח תקווה casesMA7
רמלה,2020-07-13,casesMA7,3.142857142857143,רמלה casesMA7
רחובות,2020-07-13,casesMA7,2.7142857142857144,רחובות casesMA7
חדרה,2020-07-13,casesMA7,0.2857142857142857,חדרה casesMA7
חיפה,2020-07-13,casesMA7,1.5714285714285714,חיפה casesMA7
ירושלים,2020-07-13,casesMA7,80.42857142857143,ירושלים casesMA7
עכו,2020-07-13,casesMA7,0.7142857142857143,עכו casesMA7
טבריה,2020-07-13,casesMA7,0.2857142857142857,טבריה casesMA7
צפת,2020-07-13,casesMA7,0.14285714285714285,צפת casesMA7
עפולה,2020-07-13,casesMA7,0.2857142857142857,עפולה casesMA7
אשקלון,2020-07-13,casesMA7,2.2857142857142856,אשקלון casesMA7
באר שבע,2020-07-13,casesMA7,2.7142857142857144,באר שבע casesMA7
תל אביב-יפו,2020-07-13,casesMA7,10,תל אביב-יפו casesMA7
ישראל,2020-07-14,casesMA7,146.28571428571428,ישראל casesMA7
נתניה,2020-07-14,casesMA7,1.2857142857142858,נתניה casesMA7
פתח תקווה,2020-07-14,casesMA7,3.7142857142857144,פתח תקווה casesMA7
רמלה,2020-07-14,casesMA7,3,רמלה casesMA7
רחובות,2020-07-14,casesMA7,3,רחובות casesMA7
חדרה,2020-07-14,casesMA7,0.14285714285714285,חדרה casesMA7
חיפה,2020-07-14,casesMA7,1.8571428571428572,חיפה casesMA7
ירושלים,2020-07-14,casesMA7,83.28571428571429,ירושלים casesMA7
עכו,2020-07-14,casesMA7,1.2857142857142858,עכו casesMA7
טבריה,2020-07-14,casesMA7,0.2857142857142857,טבריה casesMA7
צפת,2020-07-14,casesMA7,0.14285714285714285,צפת casesMA7
עפולה,2020-07-14,casesMA7,0.42857142857142855,עפולה casesMA7
אשקלון,2020-07-14,casesMA7,2.2857142857142856,אשקלון casesMA7
באר שבע,2020-07-14,casesMA7,2.7142857142857144,באר שבע casesMA7
תל אביב-יפו,2020-07-14,casesMA7,9.857142857142858,תל אביב-יפו casesMA7
ישראל,2020-07-15,casesMA7,165.71428571428572,ישראל casesMA7
נתניה,2020-07-15,casesMA7,1.1428571428571428,נתניה casesMA7
פתח תקווה,2020-07-15,casesMA7,3.7142857142857144,פתח תקווה casesMA7
רמלה,2020-07-15,casesMA7,3.142857142857143,רמלה casesMA7
רחובות,2020-07-15,casesMA7,3,רחובות casesMA7
חדרה,2020-07-15,casesMA7,0.7142857142857143,חדרה casesMA7
חיפה,2020-07-15,casesMA7,2,חיפה casesMA7
ירושלים,2020-07-15,casesMA7,89.42857142857143,ירושלים casesMA7
עכו,2020-07-15,casesMA7,1.1428571428571428,עכו casesMA7
טבריה,2020-07-15,casesMA7,0.5714285714285714,טבריה casesMA7
צפת,2020-07-15,casesMA7,0.14285714285714285,צפת casesMA7
עפולה,2020-07-15,casesMA7,0.42857142857142855,עפולה casesMA7
אשקלון,2020-07-15,casesMA7,2,אשקלון casesMA7
באר שבע,2020-07-15,casesMA7,3.4285714285714284,באר שבע casesMA7
תל אביב-יפו,2020-07-15,casesMA7,10.428571428571429,תל אביב-יפו casesMA7
ישראל,2020-07-16,casesMA7,141,ישראל casesMA7
נתניה,2020-07-16,casesMA7,1.4285714285714286,נתניה casesMA7
פתח תקווה,2020-07-16,casesMA7,3.857142857142857,פתח תקווה casesMA7
רמלה,2020-07-16,casesMA7,2.7142857142857144,רמלה casesMA7
רחובות,2020-07-16,casesMA7,2.2857142857142856,רחובות casesMA7
חדרה,2020-07-16,casesMA7,0.8571428571428571,חדרה casesMA7
חיפה,2020-07-16,casesMA7,2,חיפה casesMA7
ירושלים,2020-07-16,casesMA7,95.28571428571429,ירושלים casesMA7
עכו,2020-07-16,casesMA7,1.1428571428571428,עכו casesMA7
טבריה,2020-07-16,casesMA7,0.7142857142857143,טבריה casesMA7
צפת,2020-07-16,casesMA7,0.42857142857142855,צפת casesMA7
עפולה,2020-07-16,casesMA7,0.42857142857142855,עפולה casesMA7
אשקלון,2020-07-16,casesMA7,2.142857142857143,אשקלון casesMA7
באר שבע,2020-07-16,casesMA7,4.428571428571429,באר שבע casesMA7
תל אביב-יפו,2020-07-16,casesMA7,11.428571428571429,תל אביב-יפו casesMA7
ישראל,2020-07-17,casesMA7,131.57142857142858,ישראל casesMA7
נתניה,2020-07-17,casesMA7,1.4285714285714286,נתניה casesMA7
פתח תקווה,2020-07-17,casesMA7,3.2857142857142856,פתח תקווה casesMA7
רמלה,2020-07-17,casesMA7,2.5714285714285716,רמלה casesMA7
רחובות,2020-07-17,casesMA7,2.2857142857142856,רחובות casesMA7
חדרה,2020-07-17,casesMA7,1,חדרה casesMA7
חיפה,2020-07-17,casesMA7,1.7142857142857142,חיפה casesMA7
ירושלים,2020-07-17,casesMA7,99.42857142857143,ירושלים casesMA7
עכו,2020-07-17,casesMA7,1,עכו casesMA7
טבריה,2020-07-17,casesMA7,1.1428571428571428,טבריה casesMA7
צפת,2020-07-17,casesMA7,0.5714285714285714,צפת casesMA7
עפולה,2020-07-17,casesMA7,0.2857142857142857,עפולה casesMA7
אשקלון,2020-07-17,casesMA7,1.5714285714285714,אשקלון casesMA7
באר שבע,2020-07-17,casesMA7,4.285714285714286,באר שבע casesMA7
תל אביב-יפו,2020-07-17,casesMA7,10.857142857142858,תל אביב-יפו casesMA7
ישראל,2020-07-18,casesMA7,122.57142857142857,ישראל casesMA7
נתניה,2020-07-18,casesMA7,1.1428571428571428,נתניה casesMA7
פתח תקווה,2020-07-18,casesMA7,3.7142857142857144,פתח תקווה casesMA7
רמלה,2020-07-18,casesMA7,2.4285714285714284,רמלה casesMA7
רחובות,2020-07-18,casesMA7,2.2857142857142856,רחובות casesMA7
חדרה,2020-07-18,casesMA7,1,חדרה casesMA7
חיפה,2020-07-18,casesMA7,1.5714285714285714,חיפה casesMA7
ירושלים,2020-07-18,casesMA7,114.28571428571429,ירושלים casesMA7
עכו,2020-07-18,casesMA7,1,עכו casesMA7
טבריה,2020-07-18,casesMA7,0.8571428571428571,טבריה casesMA7
צפת,2020-07-18,casesMA7,0.5714285714285714,צפת casesMA7
עפולה,2020-07-18,casesMA7,0.2857142857142857,עפולה casesMA7
אשקלון,2020-07-18,casesMA7,1.7142857142857142,אשקלון casesMA7
באר שבע,2020-07-18,casesMA7,4.285714285714286,באר שבע casesMA7
תל אביב-יפו,2020-07-18,casesMA7,10.714285714285714,תל אביב-יפו casesMA7
ישראל,2020-07-19,casesMA7,106.71428571428571,ישראל casesMA7
נתניה,2020-07-19,casesMA7,1,נתניה casesMA7
פתח תקווה,2020-07-19,casesMA7,4.142857142857143,פתח תקווה casesMA7
רמלה,2020-07-19,casesMA7,2.4285714285714284,רמלה casesMA7
רחובות,2020-07-19,casesMA7,2.142857142857143,רחובות casesMA7
חדרה,2020-07-19,casesMA7,1,חדרה casesMA7
חיפה,2020-07-19,casesMA7,1.4285714285714286,חיפה casesMA7
ירושלים,2020-07-19,casesMA7,106.85714285714286,ירושלים casesMA7
עכו,2020-07-19,casesMA7,1,עכו casesMA7
טבריה,2020-07-19,casesMA7,1,טבריה casesMA7
צפת,2020-07-19,casesMA7,0.5714285714285714,צפת casesMA7
עפולה,2020-07-19,casesMA7,0.42857142857142855,עפולה casesMA7
אשקלון,2020-07-19,casesMA7,1,אשקלון casesMA7
באר שבע,2020-07-19,casesMA7,4.142857142857143,באר שבע casesMA7
תל אביב-יפו,2020-07-19,casesMA7,10,תל אביב-יפו casesMA7
ישראל,2020-07-20,casesMA7,122.28571428571429,ישראל casesMA7
נתניה,2020-07-20,casesMA7,1,נתניה casesMA7
פתח תקווה,2020-07-20,casesMA7,3.7142857142857144,פתח תקווה casesMA7
רמלה,2020-07-20,casesMA7,2.4285714285714284,רמלה casesMA7
רחובות,2020-07-20,casesMA7,2.142857142857143,רחובות casesMA7
חדרה,2020-07-20,casesMA7,0.8571428571428571,חדרה casesMA7
חיפה,2020-07-20,casesMA7,1.2857142857142858,חיפה casesMA7
ירושלים,2020-07-20,casesMA7,109.28571428571429,ירושלים casesMA7
עכו,2020-07-20,casesMA7,0.8571428571428571,עכו casesMA7
טבריה,2020-07-20,casesMA7,1.1428571428571428,טבריה casesMA7
צפת,2020-07-20,casesMA7,0.8571428571428571,צפת casesMA7
עפולה,2020-07-20,casesMA7,0.5714285714285714,עפולה casesMA7
אשקלון,2020-07-20,casesMA7,1.1428571428571428,אשקלון casesMA7
באר שבע,2020-07-20,casesMA7,3.857142857142857,באר שבע casesMA7
תל אביב-יפו,2020-07-20,casesMA7,9.714285714285714,תל אביב-יפו casesMA7
ישראל,2020-07-21,casesMA7,112.57142857142857,ישראל casesMA7
נתניה,2020-07-21,casesMA7,1.1428571428571428,נתניה casesMA7
פתח תקווה,2020-07-21,casesMA7,3.7142857142857144,פתח תקווה casesMA7
רמלה,2020-07-21,casesMA7,2.2857142857142856,רמלה casesMA7
רחובות,2020-07-21,casesMA7,2.4285714285714284,רחובות casesMA7
חדרה,2020-07-21,casesMA7,1.1428571428571428,חדרה casesMA7
חיפה,2020-07-21,casesMA7,1.2857142857142858,חיפה casesMA7
ירושלים,2020-07-21,casesMA7,118.28571428571429,ירושלים casesMA7
עכו,2020-07-21,casesMA7,0.7142857142857143,עכו casesMA7
טבריה,2020-07-21,casesMA7,1.5714285714285714,טבריה casesMA7
צפת,2020-07-21,casesMA7,0.8571428571428571,צפת casesMA7
עפולה,2020-07-21,casesMA7,0.42857142857142855,עפולה casesMA7
אשקלון,2020-07-21,casesMA7,1,אשקלון casesMA7
באר שבע,2020-07-21,casesMA7,4.142857142857143,באר שבע casesMA7
תל אביב-יפו,2020-07-21,casesMA7,8.142857142857142,תל אביב-יפו casesMA7
ישראל,2020-07-22,casesMA7,107.57142857142857,ישראל casesMA7
נתניה,2020-07-22,casesMA7,1.4285714285714286,נתניה casesMA7
פתח תקווה,2020-07-22,casesMA7,4.142857142857143,פתח תקווה casesMA7
רמלה,2020-07-22,casesMA7,2,רמלה casesMA7
רחובות,2020-07-22,casesMA7,2.7142857142857144,רחובות casesMA7
חדרה,2020-07-22,casesMA7,0.5714285714285714,חדרה casesMA7
חיפה,2020-07-22,casesMA7,0.7142857142857143,חיפה casesMA7
ירושלים,2020-07-22,casesMA7,116.14285714285714,ירושלים casesMA7
עכו,2020-07-22,casesMA7,0.7142857142857143,עכו casesMA7
טבריה,2020-07-22,casesMA7,1.2857142857142858,טבריה casesMA7
צפת,2020-07-22,casesMA7,0.8571428571428571,צפת casesMA7
עפולה,2020-07-22,casesMA7,0.5714285714285714,עפולה casesMA7
אשקלון,2020-07-22,casesMA7,1.2857142857142858,אשקלון casesMA7
באר שבע,2020-07-22,casesMA7,3.5714285714285716,באר שבע casesMA7
תל אביב-יפו,2020-07-22,casesMA7,8.428571428571429,תל אביב-יפו casesMA7
ישראל,2020-07-23,casesMA7,106.28571428571429,ישראל casesMA7
נתניה,2020-07-23,casesMA7,1.4285714285714286,נתניה casesMA7
פתח תקווה,2020-07-23,casesMA7,3.857142857142857,פתח תקווה casesMA7
רמלה,2020-07-23,casesMA7,2,רמלה casesMA7
רחובות,2020-07-23,casesMA7,2.4285714285714284,רחובות casesMA7
חדרה,2020-07-23,casesMA7,0.7142857142857143,חדרה casesMA7
חיפה,2020-07-23,casesMA7,1.2857142857142858,חיפה casesMA7
ירושלים,2020-07-23,casesMA7,114.85714285714286,ירושלים casesMA7
עכו,2020-07-23,casesMA7,1,עכו casesMA7
טבריה,2020-07-23,casesMA7,1.1428571428571428,טבריה casesMA7
צפת,2020-07-23,casesMA7,0.42857142857142855,צפת casesMA7
עפולה,2020-07-23,casesMA7,0.42857142857142855,עפולה casesMA7
אשקלון,2020-07-23,casesMA7,1.8571428571428572,אשקלון casesMA7
באר שבע,2020-07-23,casesMA7,3.2857142857142856,באר שבע casesMA7
תל אביב-יפו,2020-07-23,casesMA7,7,תל אביב-יפו casesMA7
ישראל,2020-07-24,casesMA7,79.42857142857143,ישראל casesMA7
נתניה,2020-07-24,casesMA7,2.7142857142857144,נתניה casesMA7
פתח תקווה,2020-07-24,casesMA7,4.428571428571429,פתח תקווה casesMA7
רמלה,2020-07-24,casesMA7,3,רמלה casesMA7
רחובות,2020-07-24,casesMA7,3.142857142857143,רחובות casesMA7
חדרה,2020-07-24,casesMA7,0.5714285714285714,חדרה casesMA7
חיפה,2020-07-24,casesMA7,2.2857142857142856,חיפה casesMA7
ירושלים,2020-07-24,casesMA7,122.85714285714286,ירושלים casesMA7
עכו,2020-07-24,casesMA7,1,עכו casesMA7
טבריה,2020-07-24,casesMA7,1.2857142857142858,טבריה casesMA7
צפת,2020-07-24,casesMA7,0.5714285714285714,צפת casesMA7
עפולה,2020-07-24,casesMA7,0.42857142857142855,עפולה casesMA7
אשקלון,2020-07-24,casesMA7,3.7142857142857144,אשקלון casesMA7
באר שבע,2020-07-24,casesMA7,3.5714285714285716,באר שבע casesMA7
תל אביב-יפו,2020-07-24,casesMA7,7.285714285714286,תל אביב-יפו casesMA7
ישראל,2020-07-25,casesMA7,87.71428571428571,ישראל casesMA7
נתניה,2020-07-25,casesMA7,3.1666666666666665,נתניה casesMA7
פתח תקווה,2020-07-25,casesMA7,4.333333333333333,פתח תקווה casesMA7
רמלה,2020-07-25,casesMA7,3.3333333333333335,רמלה casesMA7
רחובות,2020-07-25,casesMA7,3.3333333333333335,רחובות casesMA7
חדרה,2020-07-25,casesMA7,0.6666666666666666,חדרה casesMA7
חיפה,2020-07-25,casesMA7,2.5,חיפה casesMA7
ירושלים,2020-07-25,casesMA7,113.66666666666667,ירושלים casesMA7
עכו,2020-07-25,casesMA7,1.1666666666666667,עכו casesMA7
